,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,VIP,CryoSleep,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S,Age,GroupSize,Transported
311,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15.0,1,True
312,434.0,0.0,1434.0,0.0,0.0,0,0,0,1,0,1,1,27.0,1,False
313,142.0,2876.0,202.0,3.0,0.0,0,0,0,1,0,1,0,22.0,2,True
314,520.0,0.0,1865.0,0.0,0.0,0,1,0,1,0,1,0,36.0,2,True
315,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,14.0,1,True
316,2001.0,0.0,2975.0,0.0,0.0,0,0,0,1,0,1,0,23.0,1,False
317,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,18.0,1,True
318,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,36.0,1,True
319,0.0,1198.0,0.0,124.0,572.0,0,0,0,0,0,1,1,41.0,1,False
320,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,50.0,2,True
321,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,32.0,2,True
322,148.0,0.0,453.0,0.0,88.0,0,0,0,0,1,0,1,26.0,1,False
323,358.0,212.0,33.0,0.0,112.0,0,0,0,0,0,1,1,15.0,1,False
324,0.0,36.0,0.0,280.0,417.0,0,0,0,0,0,0,1,33.0,1,True
325,0.0,0.0,0.0,685.0,21.0,0,0,0,0,0,0,1,0.0,1,False
326,2832.0,107.0,4447.0,15.0,4.0,0,0,0,1,0,1,0,26.0,2,False
327,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,61.0,2,True
328,0.0,0.0,592.0,177.0,58.0,0,0,0,0,0,1,1,24.0,1,True
329,0.0,95.0,0.0,441.0,1023.0,0,0,0,0,0,1,0,30.0,1,False
330,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,24.0,1,True
331,0.0,5.0,0.0,2766.0,0.0,0,0,0,0,0,1,0,24.0,1,False
332,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,41.0,1,False
333,0.0,0.0,558.0,0.0,230.0,0,0,0,0,0,1,0,20.0,1,False
334,116.0,0.0,786.0,6.0,0.0,0,0,0,0,0,1,1,22.0,1,True
335,0.0,1068.0,0.0,176.0,8188.0,0,0,1,0,0,0,1,63.0,1,False
336,17.0,215.0,4.0,5132.0,697.0,0,0,1,0,0,0,1,18.0,7,False
337,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,21.0,7,True
338,5649.0,235.0,7.0,2579.0,2175.0,0,0,1,0,0,1,1,79.0,7,False
339,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,56.0,7,True
340,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,13.0,7,True
341,0.0,2491.0,6.0,1173.0,1059.0,0,0,1,0,0,1,1,33.0,7,False
342,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,32.0,7,True
343,198.0,0.0,591.0,0.0,164.0,0,0,0,0,0,1,0,31.0,1,True
344,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,26.0,1,True
345,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,18.0,2,True
346,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,38.0,2,True
347,348.0,0.0,0.0,4.0,368.0,0,0,0,0,0,1,0,23.0,1,False
348,82.0,773.0,0.0,3693.0,140.0,0,0,0,0,0,1,1,28.0,2,False
349,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,34.0,2,False
350,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,2,True
351,3.0,0.0,881.0,25.0,0.0,0,0,0,0,0,1,1,14.0,2,True
352,13.0,747.0,0.0,0.0,128.0,0,0,0,0,0,1,0,23.0,1,False
353,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,49.0,1,False
354,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,14.0,1,False
355,391.0,44.0,356.0,0.0,0.0,0,0,0,0,0,1,0,18.0,1,False
356,69.0,5728.0,0.0,0.0,987.0,1,0,1,0,1,0,0,27.0,1,True
357,0.0,111.0,0.0,1508.0,0.0,0,0,0,0,0,1,0,48.0,1,False
358,0.0,11003.0,552.0,8157.0,5688.0,1,0,1,0,0,0,0,31.0,2,False
359,1.0,608.0,0.0,3835.0,1.0,0,0,1,0,0,0,0,61.0,2,False
360,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,18.0,1,True
361,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,45.0,1,True
362,28.0,420.0,36.0,6011.0,3.0,0,0,0,1,0,1,1,22.0,1,False
363,1056.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,30.0,2,False
364,1770.0,0.0,0.0,13.0,0.0,0,0,0,1,0,1,1,30.0,2,False
365,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,32.0,1,True
366,353.0,896.0,0.0,0.0,2.0,1,0,0,1,0,1,0,43.0,1,True
367,177.0,0.0,0.0,310.0,7.0,0,0,0,0,0,0,0,17.0,1,False
368,0.0,21.0,0.0,0.0,1699.0,0,0,0,0,0,1,0,23.0,3,False
369,0.0,465.0,0.0,5.0,223.0,0,0,0,0,0,1,0,20.0,3,False
370,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,39.0,3,False
371,1134.0,113.0,52.0,0.0,0.0,0,0,0,1,0,1,0,35.0,1,False
372,0.0,0.0,1116.0,2.0,0.0,0,0,0,1,0,1,1,31.0,1,False
373,0.0,150.0,0.0,567.0,0.0,0,0,0,0,0,0,1,21.0,1,False
374,691.0,0.0,101.0,140.0,0.0,0,0,0,0,0,1,0,16.0,1,False
375,0.0,7255.0,5952.0,1537.0,0.0,0,0,1,0,0,1,0,60.0,1,True
376,0.0,157.0,0.0,352.0,60.0,0,0,0,0,0,1,0,18.0,1,False
377,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,42.0,1,False
378,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,68.0,3,True
379,0.0,1170.0,0.0,5467.0,1241.0,0,0,1,0,0,0,0,22.0,3,False
380,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,59.0,3,True
381,8.0,3584.0,0.0,13.0,57.0,0,0,1,0,0,1,0,0.0,1,True
382,1094.0,2.0,26.0,34.0,1.0,0,0,0,1,0,1,0,37.0,3,False
383,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,3.0,3,True
384,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,31.0,3,True
385,417.0,0.0,7185.0,562.0,792.0,0,0,1,0,0,1,0,31.0,1,True
386,0.0,4118.0,0.0,715.0,3139.0,0,0,1,0,0,1,1,29.0,1,True
387,2.0,10116.0,0.0,2.0,225.0,0,0,1,0,0,0,1,20.0,2,True
388,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,46.0,2,True
389,0.0,1026.0,0.0,16.0,0.0,0,0,0,0,0,1,1,29.0,1,True
390,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,43.0,1,True
391,1483.0,10.0,0.0,0.0,0.0,0,0,0,1,0,1,1,17.0,1,False
392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,27.0,2,True
393,4.0,891.0,0.0,2962.0,3656.0,0,0,1,0,0,1,0,47.0,2,False
394,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,45.0,1,True
395,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,17.0,1,True
396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,10.0,2,True
397,46.0,11.0,0.0,622.0,0.0,0,0,0,0,1,0,1,56.0,2,False
398,382.0,0.0,22.0,467.0,0.0,0,0,0,0,0,1,1,39.0,2,False
399,7.0,0.0,840.0,26.0,0.0,0,0,0,0,1,0,1,40.0,2,False
400,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,40.0,1,True
401,0.0,5637.0,45.0,1936.0,56.0,0,0,1,0,0,0,0,34.0,1,False
402,0.0,0.0,0.0,722.0,0.0,0,0,0,0,0,0,1,32.0,1,False
403,7.0,1043.0,0.0,0.0,0.0,0,0,0,0,0,1,0,35.0,1,False
404,2484.0,429.0,102.0,0.0,0.0,1,0,0,1,0,1,0,32.0,2,False
405,1869.0,0.0,136.0,0.0,0.0,1,0,0,1,0,1,0,26.0,2,False
406,1352.0,0.0,0.0,24.0,799.0,0,0,0,0,0,1,1,25.0,2,False
407,0.0,0.0,0.0,77.0,715.0,0,0,0,0,0,1,1,26.0,2,False
408,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,22.0,1,True
409,9.0,0.0,795.0,0.0,0.0,0,0,0,0,0,1,1,22.0,1,True
410,757.0,0.0,0.0,32.0,0.0,0,0,0,0,0,1,0,24.0,2,False
411,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,32.0,2,True
412,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,11.0,1,True
413,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,22.0,1,True
414,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,19.0,3,True
415,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,34.0,3,True
416,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,74.0,3,True
417,5.0,4288.0,0.0,745.0,5.0,1,1,1,0,0,0,1,28.0,3,True
418,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,42.0,3,True
419,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,43.0,3,True
420,210.0,185.0,188.0,59.0,73.0,0,0,0,0,0,1,1,55.0,1,False
421,0.0,0.0,747.0,26.0,0.0,0,0,0,0,1,0,0,19.0,3,True
422,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,6.0,3,False
423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,7.0,3,False
424,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,28.0,1,True
425,2156.0,0.0,0.0,59.0,2.0,0,0,0,0,0,1,1,15.0,1,False
426,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,24.0,1,True
427,0.0,869.0,0.0,0.0,0.0,0,0,0,0,1,0,1,31.0,3,True
428,0.0,70.0,182.0,612.0,20.0,0,0,0,0,0,1,1,22.0,3,True
429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,3,True
430,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,50.0,1,False
431,865.0,0.0,257.0,0.0,35.0,0,0,0,1,0,1,0,34.0,2,False
432,928.0,852.0,81.0,0.0,0.0,0,0,0,1,0,1,0,14.0,2,False
433,4.0,10.0,0.0,1178.0,428.0,0,0,0,0,0,1,0,19.0,2,False
434,0.0,654.0,22.0,146.0,4.0,0,0,0,0,0,1,0,0.0,2,True
435,0.0,0.0,863.0,1.0,1.0,0,0,0,0,0,1,0,36.0,1,False
436,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,34.0,1,False
437,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,25.0,2,True
438,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,36.0,2,True
439,0.0,45.0,2.0,5183.0,170.0,0,0,1,0,0,1,0,16.0,2,False
440,0.0,7972.0,0.0,0.0,4.0,0,0,1,0,0,0,0,30.0,2,True
441,0.0,10.0,544.0,9.0,299.0,0,0,0,0,1,0,1,37.0,1,False
442,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,15.0,1,True
443,0.0,0.0,38.0,9.0,943.0,0,0,0,0,0,1,0,36.0,1,False
444,0.0,6.0,145.0,144.0,0.0,0,0,0,1,1,0,0,27.0,3,False
445,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,27.0,3,True
446,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,12.0,3,True
447,0.0,5.0,0.0,1619.0,0.0,0,0,0,0,0,1,0,22.0,1,False
448,0.0,34.0,23.0,0.0,275.0,0,0,0,0,0,1,0,27.0,1,False
449,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,13.0,1,True
450,0.0,118.0,0.0,5.0,665.0,0,0,0,0,0,1,1,27.0,2,False
451,0.0,14.0,0.0,0.0,615.0,0,0,0,0,0,1,1,28.0,2,False
452,0.0,33.0,0.0,3348.0,55.0,0,0,1,0,0,0,1,21.0,1,False
453,172.0,1794.0,12.0,4303.0,246.0,0,1,1,0,0,1,1,39.0,1,False
454,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,28.0,1,False
455,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,14.0,1,True
456,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,27.0,2,True
457,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,46.0,2,True
458,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,27.0,2,True
459,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,21.0,2,False
460,513.0,0.0,1749.0,82.0,0.0,0,0,0,1,0,0,0,21.0,1,True
461,0.0,929.0,967.0,0.0,481.0,0,0,1,0,0,1,0,42.0,1,False
462,10.0,0.0,817.0,471.0,0.0,0,0,0,1,0,1,1,22.0,1,False
463,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,10.0,3,True
464,1821.0,0.0,47.0,29.0,0.0,0,0,0,1,0,1,1,43.0,3,False
465,1246.0,35.0,16.0,0.0,0.0,0,0,0,1,0,1,1,42.0,3,False
466,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,18.0,6,True
467,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,54.0,6,True
468,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,24.0,6,True
469,0.0,1737.0,11.0,401.0,752.0,0,0,1,0,0,1,1,64.0,6,False
470,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,18.0,6,True
471,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,53.0,6,True
472,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,23.0,1,True
473,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,39.0,1,True
474,0.0,16521.0,0.0,323.0,0.0,0,0,1,0,0,1,0,59.0,1,True
475,0.0,5755.0,0.0,59.0,122.0,0,0,1,0,0,0,1,32.0,2,True
476,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,55.0,2,True
477,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,21.0,1,True
478,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,50.0,1,True
479,113.0,2492.0,41.0,0.0,2376.0,0,0,1,0,0,0,1,55.0,1,False
480,1445.0,0.0,1.0,2.0,73.0,0,0,0,0,0,1,0,0.0,1,False
481,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,35.0,1,True
482,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,1,True
483,62.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,55.0,1,False
484,39.0,263.0,0.0,0.0,0.0,0,0,0,0,0,1,1,23.0,1,True
485,0.0,0.0,750.0,0.0,156.0,0,0,0,0,0,1,0,42.0,1,False
486,553.0,213.0,1733.0,0.0,6.0,0,0,0,0,0,1,1,35.0,1,True
487,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,47.0,1,True
488,1172.0,11.0,3.0,0.0,4.0,0,0,0,1,0,0,1,0.0,2,False
489,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,34.0,2,True
490,0.0,1119.0,0.0,3427.0,6595.0,0,0,1,0,0,1,0,46.0,1,False
491,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,26.0,1,False
492,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1.0,2,False
493,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,2,True
494,20.0,0.0,384.0,557.0,0.0,0,0,0,1,0,1,0,33.0,1,False
495,98.0,715.0,29.0,5732.0,1902.0,0,0,1,0,0,1,0,34.0,2,False
496,3573.0,1308.0,316.0,641.0,25.0,0,0,1,0,0,1,0,49.0,2,False
497,0.0,5.0,0.0,320.0,352.0,0,0,0,0,0,1,0,22.0,1,False
498,0.0,1073.0,0.0,0.0,5.0,0,0,0,0,0,1,0,28.0,1,True
499,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0.0,5,True
500,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,36.0,5,True
501,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,30.0,5,True
502,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,49.0,5,True
503,0.0,1793.0,479.0,9.0,4987.0,0,0,1,0,0,1,0,38.0,5,False
504,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,31.0,2,True
505,1471.0,0.0,0.0,45.0,16.0,0,0,0,1,0,1,1,17.0,2,False
506,9.0,0.0,0.0,0.0,878.0,0,0,0,0,0,1,0,26.0,1,False
507,59.0,0.0,0.0,681.0,0.0,0,0,0,0,0,1,0,23.0,1,False
508,930.0,691.0,838.0,0.0,0.0,0,0,0,0,0,0,1,24.0,1,False
509,0.0,15.0,831.0,16.0,3.0,0,0,0,0,0,1,1,23.0,1,False
510,0.0,86.0,704.0,0.0,1.0,0,0,0,0,0,1,1,24.0,1,True
511,666.0,0.0,0.0,252.0,1.0,0,0,0,1,1,0,1,32.0,2,True
512,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,43.0,2,True
513,13.0,12.0,0.0,762.0,0.0,0,0,0,0,0,1,1,23.0,1,True
514,126.0,0.0,266.0,445.0,12.0,0,0,0,0,0,1,1,42.0,1,False
515,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,29.0,1,True
516,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,40.0,2,True
517,0.0,6506.0,0.0,764.0,0.0,0,0,1,0,0,1,0,37.0,2,True
518,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,61.0,2,True
519,0.0,165.0,1.0,2525.0,0.0,0,0,1,0,0,1,0,33.0,2,False
520,0.0,1428.0,0.0,1.0,19.0,0,0,0,0,0,1,1,19.0,1,True
521,0.0,12.0,580.0,0.0,79.0,0,0,0,0,1,0,1,21.0,1,False
522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,4.0,3,False
523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,12.0,3,True
524,1440.0,293.0,74.0,32.0,0.0,0,0,0,0,0,1,1,44.0,3,True
525,0.0,0.0,332.0,442.0,0.0,0,0,0,0,0,1,1,22.0,1,False
526,840.0,642.0,402.0,21.0,0.0,0,0,0,1,0,0,0,33.0,1,False
527,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,32.0,3,True
528,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,28.0,3,True
529,0.0,410.0,2.0,1354.0,3695.0,0,0,1,0,0,0,0,28.0,3,False
530,697.0,0.0,612.0,0.0,0.0,0,0,0,1,0,1,0,31.0,1,False
531,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,13.0,1,True
532,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,14.0,1,True
533,1908.0,33.0,0.0,1.0,4.0,0,1,1,0,0,1,1,33.0,2,False
534,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0.0,2,True
535,0.0,334.0,310.0,0.0,0.0,0,0,0,0,0,1,0,23.0,1,True
536,530.0,5085.0,1.0,146.0,872.0,1,0,1,0,0,1,1,36.0,1,True
537,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,22.0,7,True
538,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,19.0,7,False
539,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,42.0,7,True
540,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,30.0,7,True
541,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,16.0,7,True
542,0.0,1542.0,0.0,1814.0,1568.0,0,0,1,0,0,1,0,55.0,7,False
543,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,55.0,7,True
544,1911.0,0.0,21.0,854.0,0.0,0,0,0,0,0,1,1,19.0,1,False
545,14.0,809.0,25.0,54.0,0.0,0,0,0,0,0,1,0,0.0,1,False
546,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,18.0,1,True
547,0.0,0.0,625.0,110.0,0.0,0,0,0,0,0,1,1,21.0,1,False
548,0.0,0.0,521.0,105.0,0.0,0,0,0,0,0,1,0,65.0,1,False
549,53.0,790.0,37.0,0.0,0.0,0,0,0,0,0,1,1,55.0,2,True
550,0.0,233.0,0.0,0.0,0.0,0,0,0,0,0,1,1,50.0,2,False
551,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,49.0,1,True
552,0.0,0.0,601.0,183.0,4.0,0,0,0,0,0,1,1,22.0,1,False
553,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,33.0,1,True
554,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,3.0,3,True
555,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0.0,3,True
556,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,33.0,3,True
557,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,48.0,3,True
558,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,5.0,3,True
559,2648.0,0.0,1092.0,0.0,0.0,0,0,0,1,0,1,0,23.0,3,False
560,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,53.0,1,True
561,5.0,25.0,616.0,0.0,1042.0,0,0,0,1,0,1,0,18.0,1,False
562,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,20.0,1,False
563,234.0,1.0,551.0,0.0,1.0,0,0,0,0,0,1,0,23.0,1,False
564,801.0,2.0,0.0,1.0,973.0,0,0,0,0,0,1,0,48.0,1,False
565,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,19.0,1,False
566,43.0,152.0,182.0,1.0,2005.0,0,0,0,1,0,1,0,0.0,1,False
567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,9.0,2,False
568,0.0,4.0,0.0,670.0,113.0,0,0,0,0,0,1,1,24.0,2,False
569,21.0,0.0,2155.0,422.0,0.0,0,0,0,1,0,1,0,46.0,1,True
570,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,23.0,2,True
571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,21.0,2,False
572,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,19.0,1,False
573,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0.0,4,True
574,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,4.0,4,True
575,1252.0,0.0,46.0,124.0,6.0,0,0,0,1,0,1,0,26.0,4,False
576,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,9.0,4,True
577,0.0,3385.0,826.0,9.0,793.0,0,0,1,0,0,1,1,24.0,1,True
578,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,24.0,3,True
579,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,25.0,3,False
580,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,21.0,3,True
581,0.0,0.0,12.0,0.0,747.0,0,0,0,0,0,1,0,21.0,1,False
582,27.0,654.0,10.0,881.0,9568.0,0,0,1,0,0,1,0,37.0,3,False
583,434.0,3113.0,19.0,0.0,892.0,0,0,1,0,0,0,0,44.0,3,False
584,4.0,1111.0,118.0,1852.0,0.0,0,0,1,0,0,1,0,43.0,3,False
585,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,7.0,1,True
586,149.0,0.0,0.0,0.0,109.0,0,0,0,1,0,1,0,33.0,1,False
587,0.0,0.0,229.0,502.0,5.0,0,0,0,0,0,1,0,24.0,1,False
588,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,31.0,1,True
589,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,27.0,1,True
590,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,34.0,1,True
591,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,58.0,3,False
592,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,7.0,3,True
593,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,3.0,3,True
594,0.0,0.0,908.0,49.0,0.0,0,0,0,0,0,0,0,21.0,2,True
595,1.0,368.0,0.0,0.0,388.0,0,0,0,0,1,0,0,21.0,2,False
596,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,39.0,2,True
597,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,43.0,2,True
598,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,22.0,1,True
599,103.0,0.0,18.0,1197.0,1.0,0,0,0,0,0,1,0,44.0,1,True
600,0.0,0.0,0.0,1018.0,0.0,0,0,0,0,0,1,0,38.0,1,False
601,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,32.0,1,True
602,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,55.0,1,True
603,629.0,0.0,0.0,150.0,0.0,1,0,0,1,1,0,0,31.0,1,False
604,0.0,1496.0,0.0,140.0,383.0,0,0,0,0,0,1,0,39.0,1,False
605,0.0,1778.0,0.0,0.0,0.0,0,0,0,0,0,1,1,35.0,2,True
606,614.0,0.0,50.0,11.0,319.0,0,0,0,0,0,1,1,37.0,2,False
607,0.0,7.0,0.0,339.0,359.0,0,0,0,0,0,0,0,13.0,2,False
608,0.0,0.0,7.0,675.0,0.0,0,0,0,0,0,1,0,21.0,2,False
609,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,20.0,1,False
610,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,20.0,1,True
611,0.0,123.0,956.0,25.0,0.0,0,0,0,0,0,1,0,63.0,1,True
612,2.0,0.0,0.0,1958.0,19.0,0,0,0,0,0,1,1,36.0,1,False
613,0.0,3344.0,0.0,118.0,972.0,0,0,1,0,0,0,1,29.0,5,True
614,0.0,4967.0,82.0,1517.0,575.0,0,0,1,0,0,0,1,36.0,5,True
615,0.0,0.0,0.0,2210.0,2.0,0,0,1,0,0,1,1,79.0,5,False
616,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,30.0,5,True
617,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,30.0,5,True
618,1019.0,266.0,141.0,0.0,0.0,0,0,0,1,0,1,0,19.0,1,True
619,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,33.0,1,True
620,1724.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,20.0,1,False
621,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,38.0,1,True
622,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,7.0,3,True
623,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,58.0,3,True
