,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize
330,24.0,0.0,0.0,0.0,0.0,0.0,1,0371,0.5035950532067874,1
331,24.0,0.0,5.0,0.0,2766.0,0.0,0,0372,0.503666427030913,1
332,41.0,0.0,0.0,0.0,0.0,0.0,0,0373,0.5035950532067874,1
333,20.0,0.0,0.0,558.0,0.0,230.0,0,0375,0.5035950532067874,1
334,22.0,116.0,0.0,786.0,6.0,0.0,1,0376,0.5035950532067874,1
335,63.0,0.0,1068.0,0.0,176.0,8188.0,0,0377,0.5035950532067874,1
336,18.0,17.0,215.0,4.0,5132.0,697.0,0,0378,0.6221570319240725,7
337,21.0,0.0,0.0,0.0,0.0,0.0,1,0378,0.5019972517815486,7
338,79.0,5649.0,235.0,7.0,2579.0,2175.0,0,0378,0.5023911480636389,7
339,56.0,0.0,0.0,0.0,0.0,0.0,1,0378,0.5020369039060628,7
340,13.0,0.0,0.0,0.0,0.0,0.0,1,0378,0.5023911480636389,7
341,33.0,0.0,2491.0,6.0,1173.0,1059.0,0,0378,0.6221570319240725,7
342,32.0,0.0,0.0,0.0,0.0,0.0,1,0378,0.5023911480636389,7
343,31.0,198.0,0.0,591.0,0.0,164.0,1,0379,0.503666427030913,1
344,26.0,0.0,0.0,0.0,0.0,0.0,1,0380,0.503666427030913,1
345,18.0,0.0,0.0,0.0,0.0,0.0,1,0381,0.5619956351824595,2
346,38.0,0.0,0.0,0.0,0.0,0.0,1,0381,0.5619956351824595,2
347,23.0,348.0,0.0,0.0,4.0,368.0,0,0382,0.5035950532067874,1
348,28.0,82.0,773.0,0.0,3693.0,140.0,0,0383,0.4443485763589301,2
349,34.0,0.0,0.0,0.0,0.0,0.0,0,0383,0.4444115532625703,2
350,0.0,0.0,0.0,0.0,0.0,0.0,1,0384,0.5620586120860998,2
351,14.0,3.0,0.0,881.0,25.0,0.0,1,0384,0.5620586120860998,2
352,23.0,13.0,747.0,0.0,0.0,128.0,0,0385,0.5035950532067874,1
353,49.0,0.0,0.0,0.0,0.0,0.0,0,0387,0.5035950532067874,1
354,14.0,0.0,0.0,0.0,0.0,0.0,0,0388,0.5035950532067874,1
355,18.0,391.0,44.0,356.0,0.0,0.0,0,0389,0.5035950532067874,1
356,27.0,69.0,5728.0,0.0,0.0,987.0,1,0391,0.5035950532067874,1
357,48.0,0.0,111.0,0.0,1508.0,0.0,0,0392,0.5035950532067874,1
358,31.0,0.0,11003.0,552.0,8157.0,5688.0,0,0395,0.4443485763589301,2
359,61.0,1.0,608.0,0.0,3835.0,1.0,0,0395,0.4444115532625703,2
360,18.0,0.0,0.0,0.0,0.0,0.0,1,0396,0.503666427030913,1
361,45.0,0.0,0.0,0.0,0.0,0.0,1,0397,0.5035950532067874,1
362,22.0,28.0,420.0,36.0,6011.0,3.0,0,0398,0.5035950532067874,1
363,30.0,1056.0,0.0,0.0,0.0,0.0,0,0401,0.4443485763589301,2
364,30.0,1770.0,0.0,0.0,13.0,0.0,0,0401,0.4443485763589301,2
365,32.0,0.0,0.0,0.0,0.0,0.0,1,0402,0.5035950532067874,1
366,43.0,353.0,896.0,0.0,0.0,2.0,1,0403,0.503666427030913,1
367,17.0,177.0,0.0,0.0,310.0,7.0,0,0405,0.5035950532067874,1
368,23.0,0.0,21.0,0.0,0.0,1699.0,0,0407,0.4443485763589301,3
369,20.0,0.0,465.0,0.0,5.0,223.0,0,0407,0.3976313897612471,3
370,39.0,0.0,0.0,0.0,0.0,0.0,0,0407,0.4443485763589301,3
371,35.0,1134.0,113.0,52.0,0.0,0.0,0,0408,0.503666427030913,1
372,31.0,0.0,0.0,1116.0,2.0,0.0,0,0409,0.503666427030913,1
373,21.0,0.0,150.0,0.0,567.0,0.0,0,0410,0.503666427030913,1
374,16.0,691.0,0.0,101.0,140.0,0.0,0,0411,0.5035950532067874,1
375,60.0,0.0,7255.0,5952.0,1537.0,0.0,1,0412,0.503666427030913,1
376,18.0,0.0,157.0,0.0,352.0,60.0,0,0413,0.503666427030913,1
377,42.0,0.0,0.0,0.0,0.0,0.0,0,0415,0.503666427030913,1
378,68.0,0.0,0.0,0.0,0.0,0.0,1,0417,0.5028381999000954,3
379,22.0,0.0,1170.0,0.0,5467.0,1241.0,0,0417,0.6081013577948322,3
380,59.0,0.0,0.0,0.0,0.0,0.0,1,0417,0.502894547655984,3
381,0.0,8.0,3584.0,0.0,13.0,57.0,1,0423,0.5035950532067874,1
382,37.0,1094.0,2.0,26.0,34.0,1.0,0,0425,0.5619956351824595,3
383,3.0,0.0,0.0,0.0,0.0,0.0,1,0425,0.5028381999000954,3
384,31.0,0.0,0.0,0.0,0.0,0.0,1,0425,0.5619956351824595,3
385,31.0,417.0,0.0,7185.0,562.0,792.0,1,0427,0.503666427030913,1
386,29.0,0.0,4118.0,0.0,715.0,3139.0,1,0428,0.503666427030913,1
387,20.0,2.0,10116.0,0.0,2.0,225.0,1,0429,0.5620586120860998,2
388,46.0,0.0,0.0,0.0,0.0,0.0,1,0429,0.5619956351824595,2
389,29.0,0.0,1026.0,0.0,16.0,0.0,1,0430,0.503666427030913,1
390,43.0,0.0,0.0,0.0,0.0,0.0,1,0431,0.503666427030913,1
391,17.0,1483.0,10.0,0.0,0.0,0.0,0,0432,0.5035950532067874,1
392,27.0,0.0,0.0,0.0,0.0,0.0,1,0433,0.4444115532625703,2
393,47.0,4.0,891.0,0.0,2962.0,3656.0,0,0433,0.5620586120860998,2
394,45.0,0.0,0.0,0.0,0.0,0.0,1,0434,0.5035950532067874,1
395,17.0,0.0,0.0,0.0,0.0,0.0,1,0435,0.503666427030913,1
396,10.0,0.0,0.0,0.0,0.0,0.0,1,0436,0.4444115532625703,2
397,56.0,46.0,11.0,0.0,622.0,0.0,0,0436,0.5619956351824595,2
398,39.0,382.0,0.0,22.0,467.0,0.0,0,0437,0.4444115532625703,2
399,40.0,7.0,0.0,840.0,26.0,0.0,0,0437,0.4443485763589301,2
400,40.0,0.0,0.0,0.0,0.0,0.0,1,0438,0.503666427030913,1
401,34.0,0.0,5637.0,45.0,1936.0,56.0,0,0439,0.5035950532067874,1
402,32.0,0.0,0.0,0.0,722.0,0.0,0,0441,0.5035950532067874,1
403,35.0,7.0,1043.0,0.0,0.0,0.0,0,0442,0.5035950532067874,1
404,32.0,2484.0,429.0,102.0,0.0,0.0,0,0444,0.4443485763589301,2
405,26.0,1869.0,0.0,136.0,0.0,0.0,0,0444,0.4444115532625703,2
406,25.0,1352.0,0.0,0.0,24.0,799.0,0,0445,0.4444115532625703,2
407,26.0,0.0,0.0,0.0,77.0,715.0,0,0445,0.4443485763589301,2
408,22.0,0.0,0.0,0.0,0.0,0.0,1,0446,0.503666427030913,1
409,22.0,9.0,0.0,795.0,0.0,0.0,1,0447,0.5035950532067874,1
410,24.0,757.0,0.0,0.0,32.0,0.0,0,0448,0.5620586120860998,2
411,32.0,0.0,0.0,0.0,0.0,0.0,1,0448,0.4444115532625703,2
412,11.0,0.0,0.0,0.0,0.0,0.0,1,0449,0.5035950532067874,1
413,22.0,0.0,0.0,0.0,0.0,0.0,1,0452,0.503666427030913,1
414,19.0,0.0,0.0,0.0,0.0,0.0,1,0453,0.6081013577948322,3
415,34.0,0.0,0.0,0.0,0.0,0.0,1,0453,0.6081577055507208,3
416,74.0,0.0,0.0,0.0,0.0,0.0,1,0453,0.6081013577948322,3
417,28.0,5.0,4288.0,0.0,745.0,5.0,1,0454,0.6081577055507208,3
418,42.0,0.0,0.0,0.0,0.0,0.0,1,0454,0.5620586120860998,3
419,43.0,0.0,0.0,0.0,0.0,0.0,1,0454,0.5620586120860998,3
420,55.0,210.0,185.0,188.0,59.0,73.0,0,0456,0.503666427030913,1
421,19.0,0.0,0.0,747.0,26.0,0.0,1,0457,0.4443485763589301,3
422,6.0,0.0,0.0,0.0,0.0,0.0,0,0457,0.4443485763589301,3
423,7.0,0.0,0.0,0.0,0.0,0.0,0,0457,0.5028381999000954,3
424,28.0,0.0,0.0,0.0,0.0,0.0,1,0458,0.5035950532067874,1
425,15.0,2156.0,0.0,0.0,59.0,2.0,0,0459,0.503666427030913,1
426,24.0,0.0,0.0,0.0,0.0,0.0,1,0460,0.5035950532067874,1
427,31.0,0.0,869.0,0.0,0.0,0.0,1,0461,0.6081013577948322,3
428,22.0,0.0,70.0,182.0,612.0,20.0,1,0461,0.6081577055507208,3
429,1.0,0.0,0.0,0.0,0.0,0.0,1,0461,0.6081577055507208,3
430,50.0,0.0,0.0,0.0,0.0,0.0,0,0462,0.5035950532067874,1
431,34.0,865.0,0.0,257.0,0.0,35.0,0,0463,0.4444115532625703,2
432,14.0,928.0,852.0,81.0,0.0,0.0,0,0463,0.4443485763589301,2
433,19.0,4.0,10.0,0.0,1178.0,428.0,0,0465,0.503666427030913,2
434,0.0,0.0,654.0,22.0,146.0,4.0,1,0465,0.503666427030913,2
435,36.0,0.0,0.0,863.0,1.0,1.0,0,0466,0.5035950532067874,1
436,34.0,0.0,0.0,0.0,0.0,0.0,0,0468,0.5035950532067874,1
437,25.0,0.0,0.0,0.0,0.0,0.0,1,0470,0.5619956351824595,2
438,36.0,0.0,0.0,0.0,0.0,0.0,1,0470,0.5620586120860998,2
439,16.0,0.0,45.0,2.0,5183.0,170.0,0,0471,0.5035950532067874,2
440,30.0,0.0,7972.0,0.0,0.0,4.0,1,0471,0.5035950532067874,2
441,37.0,0.0,10.0,544.0,9.0,299.0,0,0472,0.503666427030913,1
442,15.0,0.0,0.0,0.0,0.0,0.0,1,0474,0.503666427030913,1
443,36.0,0.0,0.0,38.0,9.0,943.0,0,0475,0.5035950532067874,1
444,27.0,0.0,6.0,145.0,144.0,0.0,0,0476,0.6081577055507208,3
445,27.0,0.0,0.0,0.0,0.0,0.0,1,0476,0.4444115532625703,3
446,12.0,0.0,0.0,0.0,0.0,0.0,1,0476,0.4444115532625703,3
447,22.0,0.0,5.0,0.0,1619.0,0.0,0,0477,0.5035950532067874,1
448,27.0,0.0,34.0,23.0,0.0,275.0,0,0480,0.5035950532067874,1
449,13.0,0.0,0.0,0.0,0.0,0.0,1,0481,0.5035950532067874,1
450,27.0,0.0,118.0,0.0,5.0,665.0,0,0482,0.4443485763589301,2
451,28.0,0.0,14.0,0.0,0.0,615.0,0,0482,0.4443485763589301,2
452,21.0,0.0,33.0,0.0,3348.0,55.0,0,0485,0.503666427030913,1
453,39.0,172.0,1794.0,12.0,4303.0,246.0,0,0487,0.503666427030913,1
454,28.0,0.0,0.0,0.0,0.0,0.0,0,0488,0.5035950532067874,1
455,14.0,0.0,0.0,0.0,0.0,0.0,1,0490,0.503666427030913,1
456,27.0,0.0,0.0,0.0,0.0,0.0,1,0498,0.5619956351824595,2
457,46.0,0.0,0.0,0.0,0.0,0.0,1,0498,0.5619956351824595,2
458,27.0,0.0,0.0,0.0,0.0,0.0,1,0499,0.4443485763589301,2
459,21.0,0.0,0.0,0.0,0.0,0.0,0,0499,0.5620586120860998,2
460,21.0,513.0,0.0,1749.0,82.0,0.0,1,0500,0.5035950532067874,1
461,42.0,0.0,929.0,967.0,0.0,481.0,0,0501,0.5035950532067874,1
462,22.0,10.0,0.0,817.0,471.0,0.0,0,0502,0.503666427030913,1
463,10.0,0.0,0.0,0.0,0.0,0.0,1,0503,0.3976313897612471,3
464,43.0,1821.0,0.0,47.0,29.0,0.0,0,0503,0.5028381999000954,3
465,42.0,1246.0,35.0,16.0,0.0,0.0,0,0503,0.5028381999000954,3
466,18.0,0.0,0.0,0.0,0.0,0.0,1,0504,0.6081013577948322,6
467,54.0,0.0,0.0,0.0,0.0,0.0,1,0504,0.6221998562185478,6
468,24.0,0.0,0.0,0.0,0.0,0.0,1,0504,0.6081013577948322,6
469,64.0,0.0,1737.0,11.0,401.0,752.0,0,0504,0.6081013577948322,6
470,18.0,0.0,0.0,0.0,0.0,0.0,1,0504,0.6221570319240725,6
471,53.0,0.0,0.0,0.0,0.0,0.0,1,0504,0.6081013577948322,6
472,23.0,0.0,0.0,0.0,0.0,0.0,1,0506,0.5035950532067874,1
473,39.0,0.0,0.0,0.0,0.0,0.0,1,0507,0.5035950532067874,1
474,59.0,0.0,16521.0,0.0,323.0,0.0,1,0510,0.5035950532067874,1
475,32.0,0.0,5755.0,0.0,59.0,122.0,1,0512,0.5035950532067874,2
476,55.0,0.0,0.0,0.0,0.0,0.0,1,0512,0.5035950532067874,2
477,21.0,0.0,0.0,0.0,0.0,0.0,1,0513,0.5035950532067874,1
478,50.0,0.0,0.0,0.0,0.0,0.0,1,0515,0.503666427030913,1
479,55.0,113.0,2492.0,41.0,0.0,2376.0,0,0516,0.5035950532067874,1
480,0.0,1445.0,0.0,1.0,2.0,73.0,0,0517,0.503666427030913,1
481,35.0,0.0,0.0,0.0,0.0,0.0,1,0518,0.503666427030913,1
482,0.0,0.0,0.0,0.0,0.0,0.0,1,0519,0.503666427030913,1
483,55.0,62.0,0.0,0.0,0.0,0.0,0,0520,0.503666427030913,1
484,23.0,39.0,263.0,0.0,0.0,0.0,1,0521,0.5035950532067874,1
485,42.0,0.0,0.0,750.0,0.0,156.0,0,0522,0.503666427030913,1
486,35.0,553.0,213.0,1733.0,0.0,6.0,1,0523,0.503666427030913,1
487,47.0,0.0,0.0,0.0,0.0,0.0,1,0525,0.503666427030913,1
488,0.0,1172.0,11.0,3.0,0.0,4.0,0,0527,0.5035950532067874,2
489,34.0,0.0,0.0,0.0,0.0,0.0,1,0527,0.5035950532067874,2
490,46.0,0.0,1119.0,0.0,3427.0,6595.0,0,0528,0.5035950532067874,1
491,26.0,0.0,0.0,0.0,0.0,0.0,0,0529,0.503666427030913,1
492,1.0,0.0,0.0,0.0,0.0,0.0,0,0531,0.5619956351824595,2
493,0.0,0.0,0.0,0.0,0.0,0.0,1,0531,0.4443485763589301,2
494,33.0,20.0,0.0,384.0,557.0,0.0,0,0533,0.503666427030913,1
495,34.0,98.0,715.0,29.0,5732.0,1902.0,0,0534,0.503666427030913,2
496,49.0,3573.0,1308.0,316.0,641.0,25.0,0,0534,0.503666427030913,2
497,22.0,0.0,5.0,0.0,320.0,352.0,0,0537,0.5035950532067874,1
498,28.0,0.0,1073.0,0.0,0.0,5.0,1,0538,0.503666427030913,1
499,0.0,0.0,0.0,0.0,0.0,0.0,1,0539,0.5893476698027694,5
500,36.0,0.0,0.0,0.0,0.0,0.0,1,0539,0.5893011216566005,5
501,30.0,0.0,0.0,0.0,0.0,0.0,1,0539,0.6081013577948322,5
502,49.0,0.0,0.0,0.0,0.0,0.0,1,0539,0.6081013577948322,5
503,38.0,0.0,1793.0,479.0,9.0,4987.0,0,0539,0.6081013577948322,5
504,31.0,0.0,0.0,0.0,0.0,0.0,1,0540,0.4443485763589301,2
505,17.0,1471.0,0.0,0.0,45.0,16.0,0,0540,0.5620586120860998,2
506,26.0,9.0,0.0,0.0,0.0,878.0,0,0542,0.503666427030913,1
507,23.0,59.0,0.0,0.0,681.0,0.0,0,0545,0.5035950532067874,1
508,24.0,930.0,691.0,838.0,0.0,0.0,0,0546,0.503666427030913,1
509,23.0,0.0,15.0,831.0,16.0,3.0,0,0547,0.5035950532067874,1
510,24.0,0.0,86.0,704.0,0.0,1.0,1,0548,0.5035950532067874,1
511,32.0,666.0,0.0,0.0,252.0,1.0,1,0549,0.5620586120860998,2
512,43.0,0.0,0.0,0.0,0.0,0.0,1,0549,0.5620586120860998,2
513,23.0,13.0,12.0,0.0,762.0,0.0,1,0550,0.5035950532067874,1
514,42.0,126.0,0.0,266.0,445.0,12.0,0,0551,0.503666427030913,1
515,29.0,0.0,0.0,0.0,0.0,0.0,1,0552,0.5035950532067874,1
516,40.0,0.0,0.0,0.0,0.0,0.0,1,0553,0.5619956351824595,2
517,37.0,0.0,6506.0,0.0,764.0,0.0,1,0553,0.5620586120860998,2
518,61.0,0.0,0.0,0.0,0.0,0.0,1,0555,0.4443485763589301,2
519,33.0,0.0,165.0,1.0,2525.0,0.0,0,0555,0.5619956351824595,2
520,19.0,0.0,1428.0,0.0,1.0,19.0,1,0556,0.5035950532067874,1
521,21.0,0.0,12.0,580.0,0.0,79.0,0,0559,0.503666427030913,1
522,4.0,0.0,0.0,0.0,0.0,0.0,0,0560,0.5619956351824595,3
523,12.0,0.0,0.0,0.0,0.0,0.0,1,0560,0.502894547655984,3
524,44.0,1440.0,293.0,74.0,32.0,0.0,1,0560,0.5619956351824595,3
525,22.0,0.0,0.0,332.0,442.0,0.0,0,0561,0.503666427030913,1
526,33.0,840.0,642.0,402.0,21.0,0.0,0,0563,0.5035950532067874,1
527,32.0,0.0,0.0,0.0,0.0,0.0,1,0564,0.5028381999000954,3
528,28.0,0.0,0.0,0.0,0.0,0.0,1,0564,0.5620586120860998,3
529,28.0,0.0,410.0,2.0,1354.0,3695.0,0,0564,0.5620586120860998,3
530,31.0,697.0,0.0,612.0,0.0,0.0,0,0565,0.5035950532067874,1
531,13.0,0.0,0.0,0.0,0.0,0.0,1,0566,0.5035950532067874,1
532,14.0,0.0,0.0,0.0,0.0,0.0,1,0567,0.5035950532067874,1
533,33.0,1908.0,33.0,0.0,1.0,4.0,0,0568,0.5619956351824595,2
534,0.0,0.0,0.0,0.0,0.0,0.0,1,0568,0.4444115532625703,2
535,23.0,0.0,334.0,310.0,0.0,0.0,1,0569,0.5035950532067874,1
536,36.0,530.0,5085.0,1.0,146.0,872.0,1,0570,0.503666427030913,1
537,22.0,0.0,0.0,0.0,0.0,0.0,1,0571,0.5893011216566005,7
538,19.0,0.0,0.0,0.0,0.0,0.0,0,0571,0.5893011216566005,7
539,42.0,0.0,0.0,0.0,0.0,0.0,1,0571,0.5761109779801369,7
540,30.0,0.0,0.0,0.0,0.0,0.0,1,0571,0.5893011216566005,7
541,16.0,0.0,0.0,0.0,0.0,0.0,1,0571,0.6221570319240725,7
542,55.0,0.0,1542.0,0.0,1814.0,1568.0,0,0571,0.6221570319240725,7
543,55.0,0.0,0.0,0.0,0.0,0.0,1,0571,0.5760713258556227,7
544,19.0,1911.0,0.0,21.0,854.0,0.0,0,0572,0.5035950532067874,1
545,0.0,14.0,809.0,25.0,54.0,0.0,0,0573,0.5035950532067874,1
546,18.0,0.0,0.0,0.0,0.0,0.0,1,0575,0.5035950532067874,1
547,21.0,0.0,0.0,625.0,110.0,0.0,0,0576,0.5035950532067874,1
548,65.0,0.0,0.0,521.0,105.0,0.0,0,0577,0.5035950532067874,1
549,55.0,53.0,790.0,37.0,0.0,0.0,1,0579,0.4443485763589301,2
550,50.0,0.0,233.0,0.0,0.0,0.0,0,0579,0.5620586120860998,2
551,49.0,0.0,0.0,0.0,0.0,0.0,1,0580,0.503666427030913,1
552,22.0,0.0,0.0,601.0,183.0,4.0,0,0581,0.5035950532067874,1
553,33.0,0.0,0.0,0.0,0.0,0.0,1,0582,0.503666427030913,1
554,3.0,0.0,0.0,0.0,0.0,0.0,1,0583,0.6081013577948322,3
555,0.0,0.0,0.0,0.0,0.0,0.0,1,0583,0.6081013577948322,3
556,33.0,0.0,0.0,0.0,0.0,0.0,1,0583,0.6081577055507208,3
557,48.0,0.0,0.0,0.0,0.0,0.0,1,0585,0.502894547655984,3
558,5.0,0.0,0.0,0.0,0.0,0.0,1,0585,0.5619956351824595,3
559,23.0,2648.0,0.0,1092.0,0.0,0.0,0,0585,0.5619956351824595,3
560,53.0,0.0,0.0,0.0,0.0,0.0,1,0586,0.503666427030913,1
561,18.0,5.0,25.0,616.0,0.0,1042.0,0,0587,0.5035950532067874,1
562,20.0,0.0,0.0,0.0,0.0,0.0,0,0588,0.503666427030913,1
563,23.0,234.0,1.0,551.0,0.0,1.0,0,0589,0.5035950532067874,1
564,48.0,801.0,2.0,0.0,1.0,973.0,0,0590,0.5035950532067874,1
565,19.0,0.0,0.0,0.0,0.0,0.0,0,0591,0.5035950532067874,1
566,0.0,43.0,152.0,182.0,1.0,2005.0,0,0593,0.5035950532067874,1
567,9.0,0.0,0.0,0.0,0.0,0.0,0,0594,0.4444115532625703,2
568,24.0,0.0,4.0,0.0,670.0,113.0,0,0594,0.4444115532625703,2
569,46.0,21.0,0.0,2155.0,422.0,0.0,1,0596,0.5035950532067874,1
570,23.0,0.0,0.0,0.0,0.0,0.0,1,0597,0.4443485763589301,2
571,21.0,0.0,0.0,0.0,0.0,0.0,0,0597,0.5619956351824595,2
572,19.0,0.0,0.0,0.0,0.0,0.0,0,0598,0.503666427030913,1
573,0.0,0.0,0.0,0.0,0.0,0.0,1,0599,0.5620586120860998,4
574,4.0,0.0,0.0,0.0,0.0,0.0,1,0599,0.5620586120860998,4
575,26.0,1252.0,0.0,46.0,124.0,6.0,0,0599,0.5620586120860998,4
576,9.0,0.0,0.0,0.0,0.0,0.0,1,0599,0.5502379240696997,4
577,24.0,0.0,3385.0,826.0,9.0,793.0,1,0600,0.5035950532067874,1
578,24.0,0.0,0.0,0.0,0.0,0.0,1,0602,0.4444115532625703,3
579,25.0,0.0,0.0,0.0,0.0,0.0,0,0602,0.6081577055507208,3
580,21.0,0.0,0.0,0.0,0.0,0.0,1,0602,0.4444115532625703,3
581,21.0,0.0,0.0,12.0,0.0,747.0,0,0603,0.503666427030913,1
582,37.0,27.0,654.0,10.0,881.0,9568.0,0,0607,0.3976313897612471,3
583,44.0,434.0,3113.0,19.0,0.0,892.0,0,0607,0.39757504200535854,3
584,43.0,4.0,1111.0,118.0,1852.0,0.0,0,0607,0.39757504200535854,3
585,7.0,0.0,0.0,0.0,0.0,0.0,1,0608,0.5035950532067874,1
586,33.0,149.0,0.0,0.0,0.0,109.0,0,0609,0.5035950532067874,1
587,24.0,0.0,0.0,229.0,502.0,5.0,0,0610,0.5035950532067874,1
588,31.0,0.0,0.0,0.0,0.0,0.0,1,0611,0.5035950532067874,1
589,27.0,0.0,0.0,0.0,0.0,0.0,1,0612,0.5035950532067874,1
590,34.0,0.0,0.0,0.0,0.0,0.0,1,0614,0.503666427030913,1
591,58.0,0.0,0.0,0.0,0.0,0.0,0,0615,0.5619956351824595,3
592,7.0,0.0,0.0,0.0,0.0,0.0,1,0615,0.5619956351824595,3
593,3.0,0.0,0.0,0.0,0.0,0.0,1,0615,0.502894547655984,3
594,21.0,0.0,0.0,908.0,49.0,0.0,1,0618,0.4444115532625703,2
595,21.0,1.0,368.0,0.0,0.0,388.0,0,0618,0.5619956351824595,2
596,39.0,0.0,0.0,0.0,0.0,0.0,1,0619,0.5619956351824595,2
597,43.0,0.0,0.0,0.0,0.0,0.0,1,0619,0.5619956351824595,2
598,22.0,0.0,0.0,0.0,0.0,0.0,1,0623,0.5035950532067874,1
599,44.0,103.0,0.0,18.0,1197.0,1.0,1,0628,0.503666427030913,1
600,38.0,0.0,0.0,0.0,1018.0,0.0,0,0629,0.503666427030913,1
601,32.0,0.0,0.0,0.0,0.0,0.0,1,0630,0.5035950532067874,1
602,55.0,0.0,0.0,0.0,0.0,0.0,1,0631,0.5035950532067874,1
603,31.0,629.0,0.0,0.0,150.0,0.0,0,0633,0.503666427030913,1
604,39.0,0.0,1496.0,0.0,140.0,383.0,0,0634,0.503666427030913,1
605,35.0,0.0,1778.0,0.0,0.0,0.0,1,0635,0.503666427030913,2
606,37.0,614.0,0.0,50.0,11.0,319.0,0,0635,0.503666427030913,2
607,13.0,0.0,7.0,0.0,339.0,359.0,0,0636,0.4443485763589301,2
608,21.0,0.0,0.0,7.0,675.0,0.0,0,0636,0.4444115532625703,2
609,20.0,0.0,0.0,0.0,0.0,0.0,0,0637,0.5035950532067874,1
610,20.0,0.0,0.0,0.0,0.0,0.0,1,0638,0.5035950532067874,1
611,63.0,0.0,123.0,956.0,25.0,0.0,1,0639,0.5035950532067874,1
612,36.0,2.0,0.0,0.0,1958.0,19.0,0,0641,0.5035950532067874,1
613,29.0,0.0,3344.0,0.0,118.0,972.0,1,0642,0.4444115532625703,5
614,36.0,0.0,4967.0,82.0,1517.0,575.0,1,0642,0.4444115532625703,5
615,79.0,0.0,0.0,0.0,2210.0,2.0,0,0642,0.6763041915418998,5
616,30.0,0.0,0.0,0.0,0.0,0.0,1,0642,0.4444115532625703,5
617,30.0,0.0,0.0,0.0,0.0,0.0,1,0642,0.4444115532625703,5
618,19.0,1019.0,266.0,141.0,0.0,0.0,1,0643,0.5035950532067874,1
619,33.0,0.0,0.0,0.0,0.0,0.0,1,0644,0.503666427030913,1
620,20.0,1724.0,0.0,0.0,1.0,0.0,0,0645,0.503666427030913,1
621,38.0,0.0,0.0,0.0,0.0,0.0,1,0646,0.503666427030913,1
622,7.0,0.0,0.0,0.0,0.0,0.0,1,0647,0.502894547655984,3
623,58.0,0.0,0.0,0.0,0.0,0.0,1,0647,0.5028381999000954,3
624,33.0,105.0,0.0,1087.0,0.0,0.0,0,0647,0.6081577055507208,3
625,3.0,0.0,0.0,0.0,0.0,0.0,1,0650,0.5035950532067874,1
626,39.0,0.0,0.0,0.0,0.0,0.0,1,0653,0.503666427030913,1
627,37.0,237.0,2.0,708.0,0.0,0.0,1,0655,0.5035950532067874,1
628,32.0,0.0,0.0,0.0,768.0,3.0,0,0656,0.503666427030913,1
629,28.0,0.0,863.0,0.0,17.0,0.0,1,0657,0.4443485763589301,2
630,38.0,0.0,8.0,736.0,140.0,0.0,0,0657,0.5619956351824595,2
631,21.0,0.0,576.0,1.0,20.0,0.0,0,0658,0.5035950532067874,1
632,18.0,0.0,0.0,0.0,0.0,0.0,1,0659,0.503666427030913,1
633,15.0,0.0,0.0,0.0,0.0,0.0,0,0660,0.503666427030913,1
634,44.0,0.0,2506.0,0.0,1360.0,722.0,0,0661,0.5035950532067874,1
635,44.0,86.0,525.0,16.0,49.0,39.0,1,0663,0.503666427030913,1
636,36.0,0.0,0.0,0.0,4507.0,5689.0,0,0664,0.5035950532067874,1
637,28.0,0.0,0.0,7104.0,0.0,0.0,1,0665,0.503666427030913,2
638,15.0,1264.0,0.0,2.0,23.0,0.0,0,0665,0.503666427030913,2
639,45.0,0.0,25.0,87.0,989.0,482.0,0,0668,0.5035950532067874,1
640,26.0,0.0,530.0,2.0,9.0,403.0,0,0669,0.5035950532067874,1
641,46.0,0.0,0.0,0.0,0.0,0.0,1,0671,0.503666427030913,1
642,25.0,1.0,0.0,38.0,7.0,740.0,0,0672,0.5035950532067874,1
643,46.0,0.0,0.0,0.0,0.0,0.0,0,0674,0.503666427030913,1
644,15.0,0.0,0.0,0.0,0.0,0.0,0,0677,0.503666427030913,1
645,37.0,0.0,0.0,0.0,0.0,0.0,0,0678,0.5035950532067874,1
646,20.0,0.0,215.0,0.0,541.0,0.0,0,0679,0.5035950532067874,1
647,45.0,0.0,0.0,0.0,0.0,0.0,0,0680,0.39757504200535854,3
648,7.0,0.0,0.0,0.0,0.0,0.0,0,0680,0.3976313897612471,3
649,5.0,0.0,0.0,0.0,0.0,0.0,0,0680,0.39757504200535854,3
650,38.0,0.0,0.0,0.0,0.0,0.0,1,0682,0.503666427030913,1
651,30.0,269.0,96.0,252.0,0.0,0.0,0,0683,0.5035950532067874,1
652,0.0,0.0,0.0,0.0,0.0,0.0,1,0684,0.5619956351824595,3
653,0.0,0.0,0.0,0.0,0.0,0.0,1,0684,0.6081577055507208,3
654,20.0,0.0,0.0,0.0,0.0,0.0,1,0684,0.5619956351824595,3
655,41.0,1.0,922.0,4.0,55.0,15.0,0,0685,0.5035950532067874,1
656,18.0,0.0,0.0,0.0,0.0,0.0,1,0686,0.4444115532625703,2
657,29.0,3887.0,0.0,0.0,12.0,0.0,0,0686,0.5619956351824595,2
658,19.0,3097.0,0.0,9.0,0.0,213.0,0,0687,0.503666427030913,1
659,34.0,1973.0,0.0,97.0,41.0,3.0,0,0688,0.5035950532067874,1
660,36.0,0.0,0.0,0.0,0.0,0.0,1,0689,0.503666427030913,1
