,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
490,46.0,0.0,1119.0,0.0,3427.0,6595.0,False
491,26.0,0.0,0.0,0.0,0.0,0.0,False
492,1.0,0.0,0.0,0.0,0.0,0.0,False
493,0.0,0.0,0.0,0.0,0.0,0.0,True
494,33.0,20.0,0.0,384.0,557.0,0.0,False
495,34.0,98.0,715.0,29.0,5732.0,1902.0,False
496,49.0,3573.0,1308.0,316.0,641.0,25.0,False
497,22.0,0.0,5.0,0.0,320.0,352.0,False
498,28.0,0.0,1073.0,0.0,0.0,5.0,True
499,0.0,0.0,0.0,0.0,0.0,0.0,True
500,36.0,0.0,0.0,0.0,0.0,0.0,True
501,30.0,0.0,0.0,0.0,0.0,0.0,True
502,49.0,0.0,0.0,0.0,0.0,0.0,True
503,38.0,0.0,1793.0,479.0,9.0,4987.0,False
504,31.0,0.0,0.0,0.0,0.0,0.0,True
505,17.0,1471.0,0.0,0.0,45.0,16.0,False
506,26.0,9.0,0.0,0.0,0.0,878.0,False
507,23.0,59.0,0.0,0.0,681.0,0.0,False
508,24.0,930.0,691.0,838.0,0.0,0.0,False
509,23.0,0.0,15.0,831.0,16.0,3.0,False
510,24.0,0.0,86.0,704.0,0.0,1.0,True
511,32.0,666.0,0.0,0.0,252.0,1.0,True
512,43.0,0.0,0.0,0.0,0.0,0.0,True
513,23.0,13.0,12.0,0.0,762.0,0.0,True
514,42.0,126.0,0.0,266.0,445.0,12.0,False
515,29.0,0.0,0.0,0.0,0.0,0.0,True
516,40.0,0.0,0.0,0.0,0.0,0.0,True
517,37.0,0.0,6506.0,0.0,764.0,0.0,True
518,61.0,0.0,0.0,0.0,0.0,0.0,True
519,33.0,0.0,165.0,1.0,2525.0,0.0,False
520,19.0,0.0,1428.0,0.0,1.0,19.0,True
521,21.0,0.0,12.0,580.0,0.0,79.0,False
522,4.0,0.0,0.0,0.0,0.0,0.0,False
523,12.0,0.0,0.0,0.0,0.0,0.0,True
524,44.0,1440.0,293.0,74.0,32.0,0.0,True
525,22.0,0.0,0.0,332.0,442.0,0.0,False
526,33.0,840.0,642.0,402.0,21.0,0.0,False
527,32.0,0.0,0.0,0.0,0.0,0.0,True
528,28.0,0.0,0.0,0.0,0.0,0.0,True
529,28.0,0.0,410.0,2.0,1354.0,3695.0,False
530,31.0,697.0,0.0,612.0,0.0,0.0,False
531,13.0,0.0,0.0,0.0,0.0,0.0,True
532,14.0,0.0,0.0,0.0,0.0,0.0,True
533,33.0,1908.0,33.0,0.0,1.0,4.0,False
534,0.0,0.0,0.0,0.0,0.0,0.0,True
535,23.0,0.0,334.0,310.0,0.0,0.0,True
536,36.0,530.0,5085.0,1.0,146.0,872.0,True
537,22.0,0.0,0.0,0.0,0.0,0.0,True
538,19.0,0.0,0.0,0.0,0.0,0.0,False
539,42.0,0.0,0.0,0.0,0.0,0.0,True
540,30.0,0.0,0.0,0.0,0.0,0.0,True
541,16.0,0.0,0.0,0.0,0.0,0.0,True
542,55.0,0.0,1542.0,0.0,1814.0,1568.0,False
543,55.0,0.0,0.0,0.0,0.0,0.0,True
544,19.0,1911.0,0.0,21.0,854.0,0.0,False
545,0.0,14.0,809.0,25.0,54.0,0.0,False
546,18.0,0.0,0.0,0.0,0.0,0.0,True
547,21.0,0.0,0.0,625.0,110.0,0.0,False
548,65.0,0.0,0.0,521.0,105.0,0.0,False
549,55.0,53.0,790.0,37.0,0.0,0.0,True
550,50.0,0.0,233.0,0.0,0.0,0.0,False
551,49.0,0.0,0.0,0.0,0.0,0.0,True
552,22.0,0.0,0.0,601.0,183.0,4.0,False
553,33.0,0.0,0.0,0.0,0.0,0.0,True
554,3.0,0.0,0.0,0.0,0.0,0.0,True
555,0.0,0.0,0.0,0.0,0.0,0.0,True
556,33.0,0.0,0.0,0.0,0.0,0.0,True
557,48.0,0.0,0.0,0.0,0.0,0.0,True
558,5.0,0.0,0.0,0.0,0.0,0.0,True
559,23.0,2648.0,0.0,1092.0,0.0,0.0,False
560,53.0,0.0,0.0,0.0,0.0,0.0,True
561,18.0,5.0,25.0,616.0,0.0,1042.0,False
562,20.0,0.0,0.0,0.0,0.0,0.0,False
563,23.0,234.0,1.0,551.0,0.0,1.0,False
564,48.0,801.0,2.0,0.0,1.0,973.0,False
565,19.0,0.0,0.0,0.0,0.0,0.0,False
566,0.0,43.0,152.0,182.0,1.0,2005.0,False
567,9.0,0.0,0.0,0.0,0.0,0.0,False
568,24.0,0.0,4.0,0.0,670.0,113.0,False
569,46.0,21.0,0.0,2155.0,422.0,0.0,True
570,23.0,0.0,0.0,0.0,0.0,0.0,True
571,21.0,0.0,0.0,0.0,0.0,0.0,False
572,19.0,0.0,0.0,0.0,0.0,0.0,False
573,0.0,0.0,0.0,0.0,0.0,0.0,True
574,4.0,0.0,0.0,0.0,0.0,0.0,True
575,26.0,1252.0,0.0,46.0,124.0,6.0,False
576,9.0,0.0,0.0,0.0,0.0,0.0,True
577,24.0,0.0,3385.0,826.0,9.0,793.0,True
578,24.0,0.0,0.0,0.0,0.0,0.0,True
579,25.0,0.0,0.0,0.0,0.0,0.0,False
580,21.0,0.0,0.0,0.0,0.0,0.0,True
581,21.0,0.0,0.0,12.0,0.0,747.0,False
582,37.0,27.0,654.0,10.0,881.0,9568.0,False
583,44.0,434.0,3113.0,19.0,0.0,892.0,False
584,43.0,4.0,1111.0,118.0,1852.0,0.0,False
585,7.0,0.0,0.0,0.0,0.0,0.0,True
586,33.0,149.0,0.0,0.0,0.0,109.0,False
587,24.0,0.0,0.0,229.0,502.0,5.0,False
588,31.0,0.0,0.0,0.0,0.0,0.0,True
589,27.0,0.0,0.0,0.0,0.0,0.0,True
590,34.0,0.0,0.0,0.0,0.0,0.0,True
591,58.0,0.0,0.0,0.0,0.0,0.0,False
592,7.0,0.0,0.0,0.0,0.0,0.0,True
593,3.0,0.0,0.0,0.0,0.0,0.0,True
594,21.0,0.0,0.0,908.0,49.0,0.0,True
595,21.0,1.0,368.0,0.0,0.0,388.0,False
596,39.0,0.0,0.0,0.0,0.0,0.0,True
597,43.0,0.0,0.0,0.0,0.0,0.0,True
598,22.0,0.0,0.0,0.0,0.0,0.0,True
599,44.0,103.0,0.0,18.0,1197.0,1.0,True
600,38.0,0.0,0.0,0.0,1018.0,0.0,False
601,32.0,0.0,0.0,0.0,0.0,0.0,True
602,55.0,0.0,0.0,0.0,0.0,0.0,True
603,31.0,629.0,0.0,0.0,150.0,0.0,False
604,39.0,0.0,1496.0,0.0,140.0,383.0,False
605,35.0,0.0,1778.0,0.0,0.0,0.0,True
606,37.0,614.0,0.0,50.0,11.0,319.0,False
607,13.0,0.0,7.0,0.0,339.0,359.0,False
608,21.0,0.0,0.0,7.0,675.0,0.0,False
609,20.0,0.0,0.0,0.0,0.0,0.0,False
610,20.0,0.0,0.0,0.0,0.0,0.0,True
611,63.0,0.0,123.0,956.0,25.0,0.0,True
612,36.0,2.0,0.0,0.0,1958.0,19.0,False
613,29.0,0.0,3344.0,0.0,118.0,972.0,True
614,36.0,0.0,4967.0,82.0,1517.0,575.0,True
615,79.0,0.0,0.0,0.0,2210.0,2.0,False
616,30.0,0.0,0.0,0.0,0.0,0.0,True
617,30.0,0.0,0.0,0.0,0.0,0.0,True
618,19.0,1019.0,266.0,141.0,0.0,0.0,True
619,33.0,0.0,0.0,0.0,0.0,0.0,True
620,20.0,1724.0,0.0,0.0,1.0,0.0,False
621,38.0,0.0,0.0,0.0,0.0,0.0,True
622,7.0,0.0,0.0,0.0,0.0,0.0,True
623,58.0,0.0,0.0,0.0,0.0,0.0,True
624,33.0,105.0,0.0,1087.0,0.0,0.0,False
625,3.0,0.0,0.0,0.0,0.0,0.0,True
626,39.0,0.0,0.0,0.0,0.0,0.0,True
627,37.0,237.0,2.0,708.0,0.0,0.0,True
628,32.0,0.0,0.0,0.0,768.0,3.0,False
629,28.0,0.0,863.0,0.0,17.0,0.0,True
630,38.0,0.0,8.0,736.0,140.0,0.0,False
631,21.0,0.0,576.0,1.0,20.0,0.0,False
632,18.0,0.0,0.0,0.0,0.0,0.0,True
633,15.0,0.0,0.0,0.0,0.0,0.0,False
634,44.0,0.0,2506.0,0.0,1360.0,722.0,False
635,44.0,86.0,525.0,16.0,49.0,39.0,True
636,36.0,0.0,0.0,0.0,4507.0,5689.0,False
637,28.0,0.0,0.0,7104.0,0.0,0.0,True
638,15.0,1264.0,0.0,2.0,23.0,0.0,False
639,45.0,0.0,25.0,87.0,989.0,482.0,False
640,26.0,0.0,530.0,2.0,9.0,403.0,False
641,46.0,0.0,0.0,0.0,0.0,0.0,True
642,25.0,1.0,0.0,38.0,7.0,740.0,False
643,46.0,0.0,0.0,0.0,0.0,0.0,False
644,15.0,0.0,0.0,0.0,0.0,0.0,False
645,37.0,0.0,0.0,0.0,0.0,0.0,False
646,20.0,0.0,215.0,0.0,541.0,0.0,False
647,45.0,0.0,0.0,0.0,0.0,0.0,False
648,7.0,0.0,0.0,0.0,0.0,0.0,False
649,5.0,0.0,0.0,0.0,0.0,0.0,False
650,38.0,0.0,0.0,0.0,0.0,0.0,True
651,30.0,269.0,96.0,252.0,0.0,0.0,False
652,0.0,0.0,0.0,0.0,0.0,0.0,True
653,0.0,0.0,0.0,0.0,0.0,0.0,True
654,20.0,0.0,0.0,0.0,0.0,0.0,True
655,41.0,1.0,922.0,4.0,55.0,15.0,False
656,18.0,0.0,0.0,0.0,0.0,0.0,True
657,29.0,3887.0,0.0,0.0,12.0,0.0,False
658,19.0,3097.0,0.0,9.0,0.0,213.0,False
659,34.0,1973.0,0.0,97.0,41.0,3.0,False
660,36.0,0.0,0.0,0.0,0.0,0.0,True
661,54.0,0.0,0.0,0.0,0.0,0.0,True
662,19.0,164.0,0.0,783.0,0.0,0.0,False
663,21.0,505.0,0.0,1952.0,0.0,0.0,False
664,23.0,0.0,0.0,0.0,0.0,0.0,True
665,35.0,0.0,0.0,0.0,0.0,0.0,True
666,34.0,0.0,3488.0,0.0,4343.0,38.0,False
667,22.0,0.0,581.0,226.0,74.0,0.0,True
668,24.0,21.0,0.0,689.0,12.0,0.0,True
669,18.0,0.0,0.0,0.0,0.0,0.0,True
670,24.0,2698.0,0.0,301.0,8.0,5.0,False
671,33.0,0.0,0.0,0.0,0.0,0.0,True
672,24.0,121.0,237.0,4.0,387.0,54.0,False
673,18.0,0.0,0.0,0.0,0.0,0.0,True
674,19.0,0.0,0.0,0.0,0.0,0.0,True
675,43.0,0.0,0.0,722.0,0.0,0.0,True
676,44.0,0.0,0.0,0.0,0.0,0.0,True
677,25.0,0.0,4949.0,0.0,452.0,15.0,True
678,25.0,0.0,0.0,0.0,0.0,0.0,True
679,23.0,0.0,0.0,0.0,0.0,0.0,True
680,23.0,1695.0,0.0,0.0,31.0,349.0,False
681,20.0,457.0,0.0,170.0,1132.0,0.0,False
682,2.0,0.0,0.0,0.0,0.0,0.0,True
683,26.0,1577.0,2.0,0.0,30.0,0.0,False
684,38.0,0.0,0.0,0.0,0.0,0.0,True
685,1.0,0.0,0.0,0.0,0.0,0.0,False
686,12.0,0.0,0.0,0.0,0.0,0.0,True
687,2.0,0.0,0.0,0.0,0.0,0.0,False
688,25.0,0.0,0.0,0.0,0.0,0.0,False
689,1.0,0.0,0.0,0.0,0.0,0.0,True
690,0.0,0.0,0.0,0.0,0.0,0.0,True
691,54.0,0.0,0.0,0.0,0.0,0.0,True
692,21.0,521.0,0.0,4.0,261.0,1.0,False
693,19.0,0.0,0.0,0.0,0.0,0.0,False
694,24.0,0.0,23.0,0.0,184.0,2566.0,False
695,20.0,0.0,0.0,0.0,0.0,0.0,False
696,23.0,139.0,0.0,1.0,152.0,354.0,True
697,29.0,0.0,0.0,2.0,786.0,594.0,True
698,14.0,7.0,781.0,0.0,0.0,0.0,True
699,19.0,0.0,714.0,2.0,0.0,0.0,False
700,23.0,0.0,38.0,88.0,4.0,561.0,False
701,62.0,712.0,2.0,322.0,0.0,517.0,False
702,23.0,0.0,0.0,484.0,188.0,0.0,False
703,65.0,0.0,835.0,0.0,38.0,0.0,False
704,47.0,0.0,0.0,0.0,0.0,0.0,True
705,67.0,76.0,16.0,0.0,2247.0,1166.0,False
706,14.0,0.0,0.0,0.0,0.0,0.0,True
707,41.0,3594.0,3425.0,0.0,0.0,58.0,False
708,14.0,0.0,0.0,0.0,0.0,0.0,True
709,19.0,0.0,0.0,0.0,0.0,0.0,False
710,22.0,15.0,142.0,0.0,41.0,493.0,False
711,34.0,0.0,0.0,0.0,0.0,0.0,True
712,65.0,19.0,1344.0,4.0,3190.0,8.0,False
713,42.0,0.0,0.0,0.0,0.0,0.0,True
714,22.0,0.0,0.0,0.0,0.0,0.0,True
715,54.0,0.0,0.0,0.0,0.0,0.0,True
716,34.0,47.0,287.0,0.0,4302.0,0.0,False
717,27.0,0.0,0.0,0.0,0.0,0.0,True
718,67.0,1.0,0.0,5.0,1022.0,151.0,False
719,33.0,0.0,3879.0,0.0,48.0,67.0,True
720,30.0,0.0,0.0,0.0,0.0,0.0,False
721,22.0,0.0,0.0,0.0,0.0,0.0,False
722,35.0,1248.0,0.0,55.0,12.0,0.0,True
723,23.0,755.0,0.0,121.0,0.0,0.0,False
724,49.0,0.0,6.0,679.0,15.0,187.0,False
725,36.0,29.0,12180.0,0.0,93.0,17306.0,False
726,31.0,0.0,0.0,0.0,0.0,0.0,True
727,54.0,0.0,0.0,0.0,0.0,0.0,True
728,0.0,0.0,0.0,0.0,0.0,0.0,False
729,0.0,0.0,715.0,0.0,170.0,0.0,False
730,54.0,0.0,0.0,0.0,0.0,0.0,False
731,10.0,0.0,0.0,0.0,0.0,0.0,False
732,0.0,0.0,0.0,0.0,0.0,0.0,True
733,7.0,0.0,0.0,0.0,0.0,0.0,True
734,25.0,0.0,0.0,0.0,0.0,0.0,False
735,37.0,0.0,16.0,325.0,4476.0,1359.0,False
736,15.0,0.0,0.0,0.0,0.0,0.0,True
737,26.0,0.0,0.0,0.0,0.0,0.0,True
738,7.0,0.0,0.0,0.0,0.0,0.0,True
739,30.0,558.0,4.0,0.0,175.0,0.0,False
740,19.0,0.0,2.0,1399.0,0.0,18.0,True
741,30.0,0.0,3004.0,0.0,1018.0,0.0,False
742,21.0,562.0,2.0,0.0,0.0,11.0,False
743,21.0,14.0,33.0,0.0,3.0,467.0,False
744,59.0,0.0,0.0,0.0,0.0,0.0,True
745,28.0,0.0,0.0,0.0,0.0,0.0,True
746,32.0,713.0,0.0,2.0,0.0,1.0,False
747,19.0,0.0,0.0,0.0,0.0,0.0,True
748,7.0,0.0,0.0,0.0,0.0,0.0,False
749,16.0,797.0,0.0,0.0,0.0,0.0,False
750,31.0,0.0,166.0,4.0,2177.0,342.0,False
751,30.0,0.0,142.0,870.0,89.0,3497.0,False
752,26.0,0.0,0.0,0.0,0.0,0.0,True
753,20.0,0.0,0.0,0.0,0.0,0.0,True
754,24.0,0.0,0.0,0.0,0.0,0.0,False
755,39.0,0.0,0.0,0.0,7.0,766.0,False
756,19.0,0.0,0.0,0.0,0.0,0.0,True
757,27.0,0.0,0.0,0.0,0.0,0.0,True
758,34.0,0.0,0.0,0.0,874.0,0.0,False
759,28.0,0.0,0.0,0.0,0.0,0.0,True
760,29.0,0.0,0.0,0.0,0.0,645.0,False
761,38.0,0.0,0.0,0.0,0.0,0.0,True
762,0.0,0.0,3462.0,5.0,1590.0,4.0,False
763,1.0,0.0,0.0,0.0,0.0,0.0,True
764,36.0,0.0,13248.0,100.0,1953.0,1.0,True
765,31.0,183.0,0.0,32.0,0.0,1171.0,False
766,1.0,0.0,0.0,0.0,0.0,0.0,True
767,31.0,159.0,110.0,701.0,0.0,10.0,False
768,10.0,0.0,0.0,0.0,0.0,0.0,True
769,0.0,1227.0,42.0,1.0,0.0,0.0,False
770,42.0,836.0,0.0,51.0,304.0,0.0,False
771,0.0,0.0,0.0,0.0,0.0,0.0,True
772,41.0,1209.0,0.0,0.0,0.0,833.0,False
773,0.0,0.0,0.0,0.0,0.0,0.0,True
774,0.0,0.0,0.0,0.0,0.0,0.0,True
775,59.0,0.0,0.0,0.0,0.0,0.0,True
776,13.0,2.0,1.0,30.0,0.0,0.0,False
777,24.0,0.0,284.0,0.0,4614.0,438.0,False
778,20.0,0.0,0.0,0.0,0.0,0.0,False
779,71.0,0.0,0.0,0.0,0.0,0.0,True
780,23.0,0.0,0.0,0.0,0.0,0.0,True
781,15.0,0.0,59.0,714.0,0.0,3.0,True
782,18.0,751.0,0.0,0.0,0.0,0.0,False
783,19.0,0.0,561.0,10.0,0.0,161.0,True
784,4.0,0.0,0.0,0.0,0.0,0.0,True
785,42.0,0.0,0.0,739.0,0.0,0.0,True
786,51.0,815.0,0.0,343.0,55.0,0.0,False
787,13.0,0.0,0.0,0.0,0.0,0.0,True
788,27.0,174.0,653.0,0.0,0.0,0.0,True
789,42.0,786.0,0.0,22.0,59.0,0.0,False
790,41.0,324.0,2.0,0.0,7.0,26.0,True
791,21.0,15.0,0.0,2695.0,2.0,0.0,True
792,31.0,14.0,5.0,0.0,795.0,0.0,True
793,36.0,0.0,0.0,0.0,0.0,0.0,True
794,31.0,0.0,0.0,0.0,838.0,27.0,False
795,14.0,77.0,0.0,9.0,424.0,166.0,False
796,32.0,494.0,701.0,71.0,0.0,0.0,False
797,32.0,0.0,179.0,0.0,0.0,5152.0,False
798,27.0,663.0,1111.0,0.0,0.0,2.0,False
799,57.0,2651.0,2956.0,0.0,266.0,1300.0,False
800,13.0,0.0,0.0,0.0,0.0,0.0,False
801,30.0,0.0,0.0,0.0,0.0,0.0,True
802,14.0,0.0,0.0,0.0,0.0,0.0,True
803,27.0,0.0,0.0,0.0,0.0,0.0,True
804,32.0,0.0,0.0,0.0,0.0,0.0,True
805,54.0,0.0,0.0,0.0,0.0,0.0,True
806,23.0,217.0,378.0,19.0,1.0,12.0,False
807,38.0,0.0,0.0,0.0,0.0,0.0,True
808,32.0,0.0,0.0,0.0,0.0,0.0,True
809,24.0,34.0,7.0,320.0,0.0,427.0,False
810,36.0,0.0,0.0,0.0,0.0,0.0,False
811,11.0,0.0,0.0,0.0,0.0,0.0,False
812,6.0,0.0,0.0,0.0,0.0,0.0,False
813,36.0,0.0,0.0,0.0,0.0,0.0,True
814,22.0,0.0,0.0,0.0,0.0,0.0,True
815,0.0,2.0,850.0,18.0,2.0,0.0,False
816,37.0,0.0,0.0,0.0,0.0,0.0,True
817,55.0,280.0,0.0,444.0,0.0,0.0,False
818,0.0,112.0,473.0,0.0,92.0,0.0,False
819,20.0,2.0,4754.0,0.0,246.0,31.0,True
820,16.0,0.0,0.0,32.0,2529.0,92.0,False
821,19.0,0.0,162.0,540.0,0.0,0.0,False
822,38.0,0.0,0.0,0.0,0.0,0.0,False
823,35.0,12.0,687.0,46.0,2.0,0.0,False
824,33.0,0.0,0.0,0.0,0.0,0.0,True
825,37.0,381.0,0.0,3.0,447.0,0.0,False
826,46.0,784.0,0.0,0.0,0.0,4.0,False
827,41.0,3103.0,3.0,0.0,31.0,26.0,False
828,13.0,875.0,5.0,10.0,18.0,0.0,False
829,31.0,0.0,0.0,0.0,0.0,0.0,False
830,52.0,0.0,0.0,0.0,0.0,0.0,True
831,48.0,0.0,0.0,0.0,0.0,0.0,False
832,27.0,1.0,12804.0,0.0,10.0,52.0,True
833,16.0,172.0,0.0,338.0,9.0,0.0,False
834,32.0,0.0,0.0,0.0,0.0,0.0,True
835,25.0,0.0,0.0,0.0,0.0,0.0,False
836,26.0,0.0,0.0,716.0,0.0,1.0,True
837,44.0,0.0,0.0,0.0,0.0,0.0,False
838,32.0,47.0,0.0,2552.0,0.0,0.0,True
839,18.0,200.0,124.0,0.0,413.0,0.0,True
840,23.0,0.0,0.0,0.0,0.0,0.0,False
841,44.0,0.0,2792.0,0.0,148.0,1043.0,False
842,29.0,4.0,0.0,421.0,435.0,19.0,False
843,19.0,0.0,388.0,469.0,0.0,0.0,True
844,41.0,0.0,5738.0,7.0,9038.0,28.0,False
845,28.0,0.0,1736.0,0.0,145.0,634.0,False
846,19.0,0.0,0.0,0.0,0.0,0.0,True
847,32.0,2492.0,0.0,0.0,136.0,4.0,False
848,74.0,853.0,0.0,543.0,31.0,0.0,True
849,31.0,0.0,7461.0,0.0,369.0,450.0,True
850,38.0,0.0,172.0,0.0,5907.0,34.0,False
851,20.0,157.0,0.0,0.0,544.0,3.0,False
852,24.0,47.0,0.0,10.0,139.0,1406.0,False
853,26.0,18.0,84.0,93.0,886.0,289.0,False
854,44.0,0.0,0.0,0.0,0.0,0.0,False
855,33.0,0.0,0.0,0.0,0.0,0.0,True
856,31.0,0.0,1095.0,0.0,169.0,1226.0,False
857,0.0,0.0,7767.0,0.0,15.0,2453.0,True
858,22.0,0.0,0.0,0.0,0.0,0.0,True
859,33.0,13.0,0.0,984.0,0.0,0.0,False
860,34.0,379.0,0.0,1626.0,0.0,0.0,False
861,11.0,0.0,0.0,0.0,0.0,0.0,True
862,41.0,0.0,0.0,0.0,0.0,0.0,True
863,30.0,0.0,7992.0,0.0,507.0,25.0,True
864,30.0,0.0,760.0,234.0,2761.0,81.0,False
865,25.0,0.0,0.0,699.0,43.0,22.0,False
866,31.0,0.0,0.0,0.0,0.0,0.0,True
867,38.0,646.0,0.0,0.0,135.0,260.0,False
868,15.0,0.0,0.0,0.0,0.0,0.0,True
869,19.0,0.0,0.0,115.0,126.0,491.0,True
870,29.0,0.0,0.0,0.0,0.0,0.0,True
871,30.0,14.0,12045.0,0.0,2121.0,0.0,True
872,29.0,0.0,1127.0,0.0,1867.0,1070.0,False
873,36.0,0.0,11.0,0.0,18.0,872.0,False
874,24.0,174.0,0.0,0.0,630.0,0.0,False
875,30.0,0.0,0.0,871.0,0.0,0.0,True
876,0.0,0.0,0.0,0.0,0.0,0.0,True
877,15.0,0.0,0.0,0.0,0.0,0.0,True
878,38.0,55.0,741.0,0.0,0.0,13.0,True
879,13.0,0.0,7.0,0.0,1175.0,0.0,False
880,18.0,594.0,0.0,555.0,0.0,0.0,False
881,16.0,891.0,0.0,831.0,0.0,0.0,False
882,8.0,0.0,0.0,0.0,0.0,0.0,False
883,19.0,72.0,5.0,0.0,342.0,188.0,True
884,26.0,0.0,474.0,0.0,0.0,201.0,False
885,15.0,0.0,0.0,0.0,0.0,0.0,True
886,38.0,0.0,0.0,0.0,0.0,0.0,True
887,45.0,877.0,0.0,1383.0,0.0,0.0,False
888,48.0,0.0,306.0,3.0,0.0,359.0,False
889,17.0,0.0,0.0,0.0,0.0,0.0,False
890,28.0,0.0,631.0,0.0,5.0,0.0,True
891,41.0,0.0,0.0,0.0,0.0,0.0,True
892,19.0,3.0,0.0,0.0,0.0,788.0,False
893,14.0,0.0,885.0,8.0,0.0,0.0,True
894,21.0,0.0,0.0,0.0,0.0,0.0,True
895,48.0,0.0,0.0,0.0,0.0,0.0,True
896,19.0,631.0,0.0,834.0,304.0,0.0,False
897,29.0,1377.0,0.0,0.0,167.0,0.0,False
898,20.0,792.0,0.0,0.0,0.0,0.0,False
899,44.0,0.0,0.0,0.0,0.0,0.0,True
900,19.0,0.0,0.0,0.0,0.0,0.0,True
901,64.0,0.0,0.0,0.0,0.0,0.0,False
902,21.0,0.0,314.0,323.0,1026.0,6.0,False
903,32.0,58.0,317.0,448.0,3.0,0.0,True
904,20.0,0.0,0.0,0.0,0.0,0.0,False
905,24.0,0.0,32.0,8.0,0.0,0.0,False
906,44.0,0.0,0.0,0.0,0.0,0.0,True
907,57.0,0.0,0.0,0.0,0.0,0.0,True
908,51.0,0.0,0.0,4.0,0.0,0.0,False
909,34.0,0.0,0.0,0.0,0.0,0.0,True
910,45.0,0.0,1.0,13.0,0.0,873.0,False
911,24.0,0.0,0.0,718.0,0.0,0.0,False
912,23.0,0.0,0.0,490.0,0.0,319.0,False
913,30.0,0.0,0.0,0.0,0.0,0.0,True
914,20.0,0.0,11.0,0.0,136.0,1088.0,False
915,22.0,0.0,0.0,0.0,0.0,0.0,True
916,0.0,0.0,0.0,0.0,0.0,0.0,False
917,71.0,0.0,0.0,0.0,0.0,0.0,True
918,18.0,6.0,0.0,0.0,12.0,704.0,True
919,16.0,3.0,0.0,35.0,150.0,478.0,False
920,28.0,0.0,3.0,906.0,0.0,0.0,False
921,36.0,1.0,784.0,0.0,55.0,149.0,True
922,6.0,0.0,0.0,0.0,0.0,0.0,False
923,26.0,0.0,541.0,46.0,4.0,96.0,False
924,27.0,0.0,0.0,0.0,0.0,0.0,False
925,49.0,31.0,2727.0,0.0,184.0,135.0,True
926,29.0,387.0,942.0,0.0,9927.0,1341.0,False
927,46.0,1192.0,1736.0,17.0,21.0,0.0,True
928,35.0,8030.0,300.0,0.0,0.0,1436.0,False
929,17.0,0.0,0.0,0.0,0.0,0.0,True
930,37.0,4301.0,791.0,0.0,1748.0,91.0,False
931,24.0,252.0,0.0,0.0,449.0,0.0,False
932,47.0,0.0,0.0,0.0,0.0,0.0,False
933,26.0,621.0,1.0,98.0,11.0,135.0,False
934,46.0,0.0,0.0,0.0,0.0,0.0,True
935,27.0,253.0,0.0,880.0,22.0,2.0,False
936,56.0,0.0,7447.0,0.0,253.0,35.0,True
937,18.0,885.0,0.0,32.0,0.0,0.0,False
938,15.0,0.0,0.0,0.0,0.0,0.0,False
939,3.0,0.0,0.0,0.0,0.0,0.0,True
940,42.0,1050.0,0.0,715.0,0.0,3.0,False
941,1.0,0.0,0.0,0.0,0.0,0.0,True
942,56.0,0.0,0.0,0.0,0.0,0.0,True
943,20.0,0.0,0.0,4.0,9.0,773.0,False
944,21.0,0.0,0.0,0.0,0.0,791.0,False
945,5.0,0.0,0.0,0.0,0.0,0.0,True
946,12.0,0.0,0.0,0.0,0.0,0.0,True
947,39.0,0.0,0.0,0.0,0.0,0.0,True
948,60.0,0.0,0.0,0.0,0.0,0.0,True
949,31.0,1633.0,4.0,49.0,6.0,0.0,False
950,58.0,0.0,0.0,0.0,0.0,0.0,False
951,19.0,0.0,0.0,0.0,0.0,0.0,True
952,29.0,0.0,0.0,0.0,0.0,0.0,False
953,19.0,0.0,0.0,0.0,0.0,0.0,True
954,44.0,0.0,131.0,267.0,554.0,0.0,False
955,20.0,0.0,15.0,122.0,1125.0,0.0,False
956,18.0,0.0,0.0,0.0,0.0,0.0,True
957,36.0,1.0,1410.0,0.0,1.0,0.0,True
958,25.0,0.0,0.0,0.0,0.0,0.0,True
959,15.0,48.0,6.0,0.0,954.0,0.0,False
960,18.0,187.0,12.0,0.0,1277.0,0.0,False
961,0.0,0.0,0.0,0.0,0.0,0.0,True
962,54.0,0.0,5.0,0.0,594.0,209.0,False
963,0.0,0.0,0.0,0.0,0.0,0.0,False
964,20.0,759.0,0.0,106.0,202.0,0.0,False
965,21.0,0.0,0.0,0.0,0.0,0.0,False
966,8.0,0.0,0.0,0.0,0.0,0.0,True
967,46.0,1454.0,0.0,81.0,38.0,0.0,False
968,31.0,231.0,0.0,0.0,279.0,9.0,False
969,3.0,0.0,0.0,0.0,0.0,0.0,True
970,30.0,0.0,0.0,0.0,0.0,0.0,True
971,23.0,1081.0,0.0,0.0,0.0,7.0,False
972,14.0,756.0,84.0,0.0,8.0,99.0,False
973,25.0,0.0,0.0,0.0,0.0,0.0,False
974,61.0,0.0,0.0,0.0,0.0,0.0,True
975,31.0,0.0,0.0,0.0,675.0,213.0,False
976,13.0,4.0,0.0,1973.0,0.0,39.0,True
977,24.0,0.0,0.0,0.0,0.0,0.0,True
978,47.0,0.0,306.0,84.0,499.0,0.0,False
979,15.0,521.0,162.0,62.0,5.0,0.0,True
980,46.0,0.0,0.0,0.0,0.0,0.0,True
981,49.0,0.0,0.0,1526.0,960.0,0.0,False
982,37.0,0.0,0.0,0.0,0.0,0.0,False
